tache,kind,idx,text
3,a,112,La précarité du monde professionnel
3,a,113,La liberté accordée aux visiteurs
3,a,114,Si c'est le fruit d'une décision personnelle
3,a,115,La population est insuffisamment formée aux médias
3,a,116,Ils bouleversent les rapports d'autorité
3,a,117,Encourager le dialogue avec le public
3,a,118,La précarité du monde professionnel
3,a,119,Lutter contre elles peut nuire à certaines libertés
3,a,120,Si c'est le fruit d'une décision personnelle
3,a,121,Il donne un conseil
3,a,122,Aider les plus démunis à se loger
3,a,123,La précarité du monde professionnel
3,a,124,Il remet en question des traditions profondément ancrées
3,a,125,Lutter contre elles peut nuire à certaines libertés
3,a,126,Il insiste sur le point de vue matériel
3,a,127,La technologie facilite le pillage des mers
3,a,128,Elle peine à se répandre en milieu professionnel
3,a,129,Amener les spectateurs à s'émouvoir d'un quotidien douloureux
3,a,130,Leur permettre d'inventer des activités
3,a,131,Son fonctionnement est encore mystérieux
3,a,132,Ses œuvres se fondent dans leur environnement
3,a,133,Profiter d'un encadrement spécifique
3,a,134,De solliciter davantage la raison
3,a,135,Les arguments hypocrites avancés par les fabricants
3,a,136,Son existence doit être officialisée
3,a,137,Il existerait un ordre universel de la pensée indépendant de l'ordre linguistique
3,a,138,C'est un vecteur de diffusion des œuvres littéraires.
3,a,139,Elles captivent l'instantanéité
3,a,140,Sur la pollution atmosphérique
3,a,141,Instaurer des rapports de réciprocité
3,a,142,La difficulté d'accéder au sens
3,a,143,Son fonctionnement est encore mystérieux
3,a,144,Il doute de l'intérêt des médias traditionnels
3,a,145,Elle révélerait la part de l'acquis due au groupe
3,a,146,On veut les préserver durablement
3,a,147,Il remet en question leurs retombées positives
3,a,148,Lutter contre elles peut nuire à certaines libertés
3,a,149,Amener les spectateurs à s'émouvoir d'un quotidien douloureux
3,a,150,Simplifier le vocabulaire employé
3,a,151,Ce sont les violons récents qui sont les plus estimés
3,a,152,L'accroissement du taux de chômage de ses administrés
3,a,153,Ils saisissent toutes les occasions
3,a,154,Une analyse du contexte socio-éducatif actuel
3,a,155,Son fonctionnement est encore mystérieux
3,a,156,Aborder des œuvres réputées difficiles avec leurs élèves
3,a,157,Ce sont les violons récents qui sont les plus estimés
3,a,158,Sur la pollution atmosphérique
3,a,159,Développer leur esprit critique
3,a,160,Il est méconnu du public visé
3,a,161,Son fonctionnement est encore mystérieux
3,a,162,Il doute de l'intérêt des médias traditionnels
3,a,163,À chaque activité correspond une région précise
3,a,164,Le changement régulier des séries
3,a,165,Les financements publics contribuent à leur expansion
3,a,166,Il est méconnu du public visé.
3,a,167,Dans un parc naturel.
3,a,168,Il s'indigne en estimant que les reproches faits aux consommateurs sont injustifiés.
3,a,169,Le système génétique est affecté
3,a,170,C'est la photographie qui est la forme d'art la moins valorisée
3,a,171,De participer à l'exploration du monde numérique
3,a,172,Le risque de saturation des réseaux
3,a,173,Une analyse du contexte socio-éducatif actuel
3,a,174,Une grande autonomie dans le domaine professionnel
3,a,175,Ils paraissent manipulés par une force supérieure
3,a,176,Ils bouleversent les rapports d'autorité
3,a,177,Encourager le dialogue avec le public
3,a,178,Ils sont capables de communiquer entre eux
3,a,179,Former les spécialistes du secteur
3,a,180,Si c'est le fruit d'une décision personnelle
3,a,181,L'innovation des procédés de production
3,a,182,Le changement régulier des séries
3,a,183,La précarité du monde professionnel
3,a,184,Ils entraînent la disparition de pratiques traditionnelles
3,a,185,Ils présentent un partage sexiste des tâches dans le couple
3,a,186,Ils se détériorent après un certain temps
3,a,187,Comme une incitation à l'action
3,a,188,Le changement régulier des séries
3,a,189,Les arguments hypocrites avancés par les fabricants
3,a,190,L'avidité financière des acteurs du secteur touristique
3,a,191,Attirer l'attention grâce à un coup de publicité
3,a,192,Une crainte de la hiérarchie quant à la qualité du travail fourni
3,a,193,Les réticences émises par la clientèle
3,a,194,La 200e édition d'une émission
3,a,195,Elle s'abstrait un temps de ses soucis
3,a,196,Pour sortir de la crise que son économie subissait
3,a,197,La mise en place de la démocratie résulte d'un long processus.
3,a,198,Il doute de l'intérêt des médias traditionnels.
3,a,199,Permet de découvrir les saveurs antillaises
3,a,200,C'est la photographie qui est la forme d'art la moins valorisée
3,a,201,Développer leur esprit critique
3,a,202,Son existence doit être officialisée
3,a,203,Dans un parc naturel
3,a,204,Parce que l'approvisionnement en électricité est compromis
3,a,205,Ils sont capables de se reconnaître entre eux
3,a,206,Ils bouleversent les rapports d'autorité
3,a,207,Il met à jour un enfermement ignoré
3,a,208,La difficulté d'accéder au sens
3,a,209,L'avidité financière des acteurs du secteur touristique
3,a,210,L'auteur a imaginé différents scénarios
3,a,211,Elles sont issues de techniques variées
3,a,212,À l'enrichissement du lexique
3,a,213,Amener les spectateurs à s'émouvoir d'un quotidien douloureux
3,a,214,Ils sont capables de communiquer entre eux
3,a,215,De satisfaire avant tout les adultes
3,a,216,En abandonnant les codes traditionnels du roman
3,a,217,Ils se fixent des objectifs élevés dans ces matières
3,a,218,De solliciter davantage la raison
3,a,219,De participer à l'exploration du monde numérique
3,a,220,Leur permettre d'inventer des activités
3,a,221,Former les spécialistes du secteur
3,a,222,À minimiser les aléas
3,a,223,Mémoriser des concepts sans les comprendre
3,a,224,Ils bouleversent les rapports d'autorité
3,a,225,Développer leur esprit critique
3,a,226,Le risque de saturation des réseaux
3,a,227,Former les spécialistes du secteur
3,a,228,Ses œuvres se fondent dans leur environnement
3,a,229,Demander à une cliente de payer l'intégralité de sa commande
3,a,230,Sur la pollution atmosphérique
3,a,231,Les arguments hypocrites avancés par les fabricants
3,a,232,C'est un handicap qui peut se transformer en atout
3,a,233,La mise en place de la démocratie résulte d'un long processus
3,a,234,Ils se détériorent après un certain temps
3,a,235,La population est insuffisamment formée aux médias
3,a,236,Elle peine à se répandre en milieu professionnel
3,a,237,Développer leur esprit critique
3,a,238,Il nuance les prévisions alarmistes
3,a,239,Elles bénéficient d'un effet de mode
3,a,240,Il se sentait trop vieux pour les tournées
