tache,kind,idx,text
2,q,53,Y a-t-il des activités en dehors du travail organisées par les entreprises ?
2,q,54,Y a-t-il des activités sportives proposées par les entreprises ?
2,q,55,Y a-t-il des crèches dans les entreprises ?
2,q,56,Y a-t-il des cantines dans les entreprises en général ?
2,q,57,Y a-t-il des primes ou des avantages en plus du salaire en général ?
2,q,58,"Bonjour ! Je suis en train de chercher un emploi. Si tu es disponible, puis-je te poser quelques questions sur l’entretien professionnel ?"
2,q,59,Comment dois-je m’habiller pour l’entretien ?
2,q,60,Est-ce qu’il faut porter un costume ?
2,q,61,Comment montrer que je suis motivé(e) ?
2,q,62,Que dois-je faire pour bien me préparer ?
2,q,63,Comment faire des recherches sur l’entreprise ?
2,q,64,Est-ce qu’il existe des vidéos pour s’entraîner ?
2,q,65,Quelles sont les questions les plus courantes ?
2,q,66,Combien de temps à l’avance dois-je arriver ?
2,q,67,Combien d’étapes peut comporter le processus ?
2,q,68,Combien de personnes seront présentes pendant l’entretien ?
2,q,69,Quel est le meilleur conseil que tu puisses me donner ?
2,q,70,"Bonjour ! Je m’intéresse à votre association. Si vous êtes disponible, puis-je vous poser quelques questions à ce sujet ?"
2,q,71,Existe-t-il un lieu de rendez-vous pour les bénévoles ?
2,q,72,Où a lieu la distribution ?
2,q,73,Quels sont les horaires typiques pour cette mission ?
2,q,74,Y a-t-il une période d'essai ?
2,q,75,Que faire si je ne peux pas venir un jour prévu ?
2,q,76,Qui prépare les repas ?
2,q,77,Faut-il avoir un âge minimum ?
2,q,78,Est-ce qu'il y a un âge maximum ?
2,q,79,Est-ce qu'il faut fournir des documents ?
2,q,80,Peut-on recevoir un certificat de bénévolat ?
2,q,81,Combien de repas sont distribués chaque jour ?
2,q,82,Quel type de repas ?
2,q,83,"Bonjour ! Si vous êtes disponible, puis-je vous poser quelques questions sur le logement / la maison ?"
2,q,84,Quels types de logements sont disponibles ?
2,q,85,Quelle est la surface totale de l'appartement ?
2,q,86,Combien de pièces y a-t-il ?
2,q,87,Est-ce que le bien est meublé ?
2,q,88,Y a-t-il un balcon ou une terrasse ?
2,q,89,Quelle est l'orientation du logement ?
2,q,90,Est-ce qu'il y a un hôpital ou une clinique dans les environs ?
2,q,91,Y a-t-il un parc ou des espaces verts à côté ?
2,q,92,Y a-t-il un parking inclus avec le logement ?
2,q,93,Quelle est l'année de construction du bâtiment ?
2,q,94,Quelle est la durée minimale du bail ?
2,q,95,Combien de temps à l’avance faut-il résilier le contrat ?
2,q,96,Est-ce que les voisins sont accueillants / gentils ?
2,q,97,Quel est le loyer mensuel des appartements ?
2,q,98,"Y a-t-il des frais supplémentaires à prévoir, comme une caution ?"
2,q,99,Les cours sont-ils adaptés aux débutants ?
2,q,100,Est-ce que vous proposez aussi des cours en ligne ?
2,q,101,Quels sont les contenus des cours ?
2,q,102,Où se trouve l’école ?
2,q,103,Proposez-vous des cours à domicile ?
2,q,104,Quels sont les horaires des cours ?
2,q,105,Combien de temps dure chaque séance ?
2,q,106,Combien de fois par semaine recommandez-vous de prendre des cours ?
2,q,107,Y a-t-il un âge minimum / un niveau minimum requis ?
2,q,108,Quel est le tarif pour une séance ?
2,q,109,Le premier cours est-il gratuit ?
2,q,110,Faut-il payer à l’avance ou sur place ?
2,q,111,Proposez-vous des réductions pour les étudiants ou les groupes ?
2,q,112,"Bonjour ! Si tu es disponible, puis-je te poser quelques questions sur ton séjour à la montagne / Montréal que tu connais bien ?"
2,q,113,Quelle est l'attraction la plus populaire ?
2,q,114,Y a-t-il des quartiers typiques à découvrir ?
2,q,115,Peut-on faire une balade en bord de mer ou de rivière ?
2,q,116,Quelles activités puis-je faire pendant ce séjour ?
2,q,117,Y a-t-il des randonnées à faire autour ?
2,q,118,Quelles sont les meilleures périodes pour visiter ?
2,q,119,Est-ce qu’il pleut souvent ?
2,q,120,Quelle est la température moyenne ?
2,q,121,Quels sont les plats typiques de la région ?
2,q,122,Où me conseilles-tu de loger ?
2,q,123,Est-ce qu’il faut réserver longtemps à l’avance ?
2,q,124,Quel est le tarif ? / C’est combien ?
2,q,125,Est-ce qu’il y a un tarif spécial / particulier pour les groupes ?
2,q,126,Y a-t-il des réductions pour les enfants / étudiants / personnes âgées ?
2,q,127,Les repas sont-ils inclus ?
2,q,128,"Y a-t-il des frais supplémentaires, comme l’assurance ?"
2,q,129,"Bonsoir ! Je suis content(e) de vous rencontrer. Vous venez juste de revenir d’un voyage, non ? Puis-je vous poser quelques questions sur votre séjour ?"
2,q,130,Où êtes-vous allé(e) exactement ?
2,q,131,Quel endroit vous a le plus marqué(e) ?
2,q,132,Combien de temps a duré votre voyage ?
2,q,133,Est-ce que la durée était suffisante ?
2,q,134,Vous êtes parti(e) seul(e) ou accompagné(e) ?
2,q,135,Comment étaient les gens là-bas ?
2,q,136,Quelles activités avez-vous faites pendant le voyage ?
2,q,137,Qu’est-ce que vous avez mangé là-bas ?
2,q,138,Où avez-vous logé pendant votre voyage ?
2,q,139,Combien a coûté votre voyage ?
2,q,140,Y a-t-il eu des dépenses imprévues ?
2,q,141,"Salut ! J’ai entendu parler d’un nouveau restaurant à Ottawa où tu as dîné. Ça m’intéresse beaucoup, pourrais-tu me dire un peu plus sur ce restaurant ?"
2,q,142,Quel type de restaurant est-ce ?
2,q,143,Tu as attendu longtemps ?
2,q,144,Tu recommandes cet endroit ?
2,q,145,Quels types de plats sont proposés ?
2,q,146,Les portions sont-elles généreuses ?
2,q,147,Proposent-ils des plats du jour ?
2,q,148,Où se trouve le restaurant ?
2,q,149,Quels sont les horaires d’ouverture ?
2,q,150,Y avait-il beaucoup de monde ?
2,q,151,Quel est le prix moyen par personne dans ce restaurant ?
2,q,152,Est-ce qu’il est nécessaire de réserver à l’avance ?
2,q,153,Comment puis-je faire une réservation ?
2,q,154,"Bonjour ! Si tu es disponible, puis-je te poser quelques questions sur ta fête d’anniversaire ?"
2,q,155,Quand se déroulera la fête d’anniversaire ?
2,q,156,Combien de temps durera la fête d’anniversaire ?
2,q,157,Où aura lieu la fête ?
2,q,158,Est-ce que l’endroit est bien desservi par les transports publics ?
2,q,159,On fait quelque chose de simple ou d'original ?
2,q,160,Est-ce que la déco doit être faite la veille ?
2,q,161,Combien de personnes seront invitées ?
2,q,162,Est-ce que tous les invités se connaissent ?
2,q,163,Qui va accueillir les invités à l’entrée ?
2,q,164,Qu’est-ce qu’on va manger à la fête ?
2,q,165,Est-ce qu’il faut que j’apporte quelque chose à manger ?
2,q,166,Y a-t-il des jeux ou des animations pendant la fête ?
2,q,167,Dois-je apporter un cadeau ?
2,q,168,Est-ce qu’il y a un vestiaire ?
2,q,169,Salut ! Je suis ravi(e) de t’aider à garder ton enfant. Est-ce que je pourrais te demander plus d’informations ?
2,q,170,Quel âge a ton enfant ?
2,q,171,Est-ce que ton enfant est un garçon ou une fille ?
2,q,172,Comment s’appelle-t-il / elle ?
2,q,173,Comment est ton enfant ? Ton enfant est-il plutôt timide ou sociable ?
2,q,174,Est-ce que tu préfères que je garde ton enfant chez toi ou à un autre endroit ?
2,q,175,Combien de temps dois-je m'occuper de ton enfant ?
2,q,176,À quelle heure prend-il ses repas ?
2,q,177,Est-ce qu’il a des allergies ?
2,q,178,Est-ce qu’il mange seul ou dois-je l’aider ?
2,q,179,Que faire s’il refuse de manger ?
2,q,180,Quelles sont ses activités préférées ?
2,q,181,Puis-je le/la laisser regarder la télévision / jouer aux jeux vidéo / utiliser le téléphone ?
2,q,182,Combien coûte ce meuble ?
2,q,183,Y a-t-il des frais de livraison ?
2,q,184,Peut-on payer en plusieurs fois ?
2,q,185,Faut-il verser un acompte lors de la commande ?
2,q,186,Combien de temps faut-il pour la livraison ?
2,q,187,Est-ce que la livraison peut être programmée à une date précise ?
2,q,188,Les meubles sont-ils livrés par une entreprise spécialisée ?
2,q,189,Les meubles sont-ils livrés montés ou à assembler soi-même ?
2,q,190,Puis-je suivre la livraison en temps réel ?
2,q,191,Le livreur aide-t-il à monter le meuble ?
2,q,192,Puis-je refuser la livraison si le meuble est endommagé ?
2,q,193,Y a-t-il une garantie en cas de problème ?
2,q,194,Que faire si une pièce manque ?
2,q,195,"Salut ! J’ai envie de commencer une série, mais je suis indécis(e). Est-ce que je pourrais te demander des informations pour faire mon choix ?"
2,q,196,Quelle série recommandes-tu ?
2,q,197,Chaque genre a son charme unique. Peux-tu m’expliquer pourquoi tu aimes cette série ?
2,q,198,De quoi parle la série ?
2,q,199,Quand est-ce que la série est diffusée ?
2,q,200,Combien d’épisodes sont diffusés par semaine ?
2,q,201,Y aura-t-il une prochaine saison ?
2,q,202,Qui sont les acteurs principaux ?
2,q,203,Pourquoi tu l’aimes particulièrement ?
2,q,204,Sur quelle plateforme la série est-elle diffusée ?
2,q,205,Combien coûte l’abonnement ?
2,q,206,Existe-t-il une période d’essai gratuite ?
2,q,207,Comment puis-je m’abonner ?
2,q,208,Salut ! J’ai entendu dire que tu viens de voir un film au cinéma. Est-ce que je pourrais te demander des informations sur ce film ?
2,q,209,Quel genre de film est-ce ?
2,q,210,"Est-ce un film comique, dramatique, d’action ou un film d’horreur ?"
2,q,211,De quoi parle le film ?
2,q,212,Ce film est-il fidèle à un livre ou une histoire vraie ?
2,q,213,Le film est-il plein de suspense ou plutôt prévisible ?
2,q,214,Qui sont les acteurs principaux ?
2,q,215,À quelle heure le film est-il diffusé ?
2,q,216,Combien de temps dure le film ?
2,q,217,Le film est-il encore à l’affiche ?
2,q,218,Y a-t-il plusieurs séances par jour ?
2,q,219,Dans quel cinéma peut-on voir ce film ?
2,q,220,Combien coûte une place de cinéma ?
2,q,221,"Y a-t-il des tarifs réduits pour les étudiants, les enfants ou les personnes âgées ?"
2,q,222,Peut-on acheter les billets en ligne ou seulement sur place ?
2,q,223,Faut-il réserver à l’avance pour être sûr d’avoir une place ?
2,q,224,Salut ! Je suis vraiment désolé(e) d’apprendre que tu as eu un accident. Est-ce que ça va ?
2,q,225,Quel type d’accident as-tu eu ?
2,q,226,"Est-ce que c’était un accident de voiture, domestique ou au travail ?"
2,q,227,Comment cela s’est-il produit ?
2,q,228,Quand l’accident s’est-il produit ?
2,q,229,Où l’accident s’est-il produit ? Est-ce près de ton domicile ou du travail ?
2,q,230,Était-ce à l’intérieur ou à l’extérieur ?
2,q,231,As-tu informé la police ou un responsable ?
2,q,232,As-tu eu des frais médicaux ?
2,q,233,Est-ce que l’assurance couvre cet accident ?
2,q,234,Dois-tu rester au repos ou arrêter de travailler temporairement ?
2,q,235,"Si tu as besoin de quelque chose, n’hésite pas à me le dire.Prends bien soin de toi et repose-toi bien ! À bientôt !"
