tache,kind,idx,text
3,a,211,Il permet d’entrer en relation avec les autres.
3,a,212,Les auditeurs ont participé à l’émission.
3,a,213,La capacité à révéler une certaine vérité.
3,a,214,Elle est dans l’innovation constante.
3,a,215,Un programme d’éducation pour les jeunes.
3,a,216,La filière aquacole fragilise l’équilibre alimentaire mondial.
3,a,217,De maigrir plus rapidement.
3,a,218,La portée socio-environnementale.
3,a,219,Raconter un épisode sentimental de sa propre vie.
3,a,220,Définir des politiques pour tenter de les enrayer.
3,a,221,Établir des priorités s’avère très difficile.
3,a,222,Aider à une réflexion sur l’existence.
3,a,223,La découverte de sa fragilité en tant qu’être humain.
3,a,224,Elle confirme une théorie ancienne.
3,a,225,Le père doit construire la relation au plus tôt sans se cantonner à un seul rôle.
3,a,226,Une simple plaisanterie.
3,a,227,Les pièces de qualité.
3,a,228,Elle s’adapte aux variations climatiques.
3,a,229,Il rencontrait des difficultés avec les enseignants.
3,a,230,Elle confirme une théorie ancienne.
3,a,231,L’essor du travail féminin.
3,a,232,De côtoyer des us et coutumes différents.
3,a,233,Elles les incitent à venir butiner.
3,a,234,Un aménagement territorial en fonction des données météorologiques.
3,a,235,Ils sont tentés par les dépenses.
3,a,236,Il préfère intervenir après la fin du match.
3,a,237,Les copies gratuites sur Internet.
3,a,238,Il peut être complètement évité si on agit maintenant.
3,a,239,Ils ont un souci de l’intégration.
3,a,240,"Problème de communication, aucun moyen de sensibiliser les écologistes."
3,a,241,On met rarement en avant tous les domaines concernés.
3,a,242,Le manque d’esprit critique des médias.
3,a,243,La perte d’emplois liée à la disparition des cafés.
