tache,kind,idx,text
1,a,88,Elle part en vacances en Grèce.
1,a,89,Revenir plus tard dans la journée.
1,a,90,Envoyer une lettre.
1,a,91,Elle a oublié un objet important.
1,a,92,Dîner avec un ami.
1,a,93,D’aller dans un bar.
1,a,94,Le contact avec les élèves.
1,a,95,Pour lui donner des informations.
1,a,96,Elle apprécie beaucoup sa nouvelle ville.
1,a,97,Elle aurait aimé faire du tourisme.
1,a,98,Elle accepte son invitation.
1,a,99,De jouer au basket-ball sans payer.
1,a,100,Elle doit quitter son logement.
1,a,101,Parce que leur avion décolle bientôt.
1,a,102,Dans la poubelle.
1,a,103,Le prix du séjour.
1,a,104,Pour lui rappeler une chose importante.
1,a,105,Pour lui proposer un entretien.
1,a,106,Classer des documents.
1,a,107,Elles modernisent leurs procédés de recrutement.
1,a,108,Des avantages du travail à distance.
1,a,109,Prendre un train.
1,a,110,Ils sont bénéfiques pour la santé.
1,a,111,De partir à l’étranger.
1,a,112,De se baigner dans les secteurs prévus.
1,a,113,Le prix du séjour.
1,a,114,Une participation bénévole.
1,a,115,Il correspond à ses attentes.
1,a,116,Comment la santé est influencée par le calendrier.
1,a,117,Les départs sont nombreux.
1,a,118,De cinéma.
1,a,119,Il y a un service internet.
1,a,120,Le prix du séjour.
1,a,121,Il a trouvé qu’il y avait trop de visiteurs.
1,a,122,Pour lui présenter un produit.
1,a,123,Son caractère.
1,a,124,Sa qualification.
1,a,125,Que son assistant l’avait perdu.
1,a,126,Elle va attendre un petit peu.
1,a,127,Louer un appartement.
1,a,128,D’un séjour linguistique.
1,a,129,D’aller dans un bar.
1,a,130,L’enfant est malade à cause des chats.
1,a,131,Un studio en ville.
1,a,132,À quel moment il pourra poser des congés.
1,a,133,Vérifier si un courrier est bien arrivé.
1,a,134,Elle est la destination d’une population migrante jeune.
1,a,135,Des avantages du travail à distance.
1,a,136,Voir une exposition.
1,a,137,Dans la poubelle.
1,a,138,Il y a un service internet.
1,a,139,Le rôle des médiateurs en milieu scolaire.
1,a,140,Elle fait confiance à son guide.
1,a,141,Parce qu’elle veut manger plus équilibré.
1,a,142,Elles osent moins discuter leur contrat.
1,a,143,Elle propose des visites guidées.
1,a,144,Les activités en place.
1,a,145,Louer un appartement.
1,a,146,Le chemin à suivre.
1,a,147,Le prix du séjour.
1,a,148,Parce qu’il manque d’information.
1,a,149,Travailler toute la journée.
1,a,150,Il aura lieu plus tard dans le semestre.
1,a,151,Une participation bénévole.
1,a,152,De voir une compétition mondiale.
1,a,153,L’affiche.
1,a,154,Le départ d’un vol.
1,a,155,Elle va voir un autre appartement.
1,a,156,Savoir si son véhicule est prêt.
1,a,157,Parce qu’il manque d’information.
1,a,158,Le contact avec les élèves.
1,a,159,Au restaurant.
1,a,160,Les lieux qui ont changé sous Napoléon.
1,a,161,Il veut obtenir des renseignements.
1,a,162,Elles ont vu un film au cinéma.
1,a,163,Elle va travailler un mois.
1,a,164,Un trafic trop dense.
1,a,165,Dîner avec un ami.
1,a,166,Les conditions de visite.
1,a,167,Se renseigner au guichet.
1,a,168,Pour parler de sa ville.
1,a,169,À quel moment il pourra poser des congés.
1,a,170,De mettre en contact des personnes pour partager du matériel.
1,a,171,Les conditions de recrutement sont plus difficiles aujourd’hui.
1,a,172,Elle a oublié un objet important.
1,a,173,De partir à l’étranger.
1,a,174,D’aller à l’université à pied.
1,a,175,Il est vraiment beau.
1,a,176,Travailler toute la journée.
1,a,177,Les véhicules qui circulent près de chez lui.
1,a,178,Pour lui dire qu’elle est retenue au bureau.
1,a,179,De jouer au basket-ball sans payer.
1,a,180,Récupérer son argent.
1,a,181,Elle a oublié un objet important.
1,a,182,De partir à l’étranger.
1,a,183,Le prix du séjour.
1,a,184,L’utilisation des médias.
1,a,185,Le contact avec les élèves.
1,a,186,Pour lui donner des informations.
1,a,187,L’histoire est compliquée.
1,a,188,Pour proposer un service.
1,a,189,Le recrutement se fonde sur l’expérience.
1,a,190,Il est malade avec les crevettes.
1,a,191,Savoir si son véhicule est prêt.
1,a,192,Du dernier film qu’elles ont vu.
1,a,193,Le contact avec les élèves.
1,a,194,Les véhicules qui circulent près de chez lui.
1,a,195,L’histoire est compliquée.
1,a,196,Le justificatif d’achat.
1,a,197,Un reportage sur les lieux d’un tremblement de terre.
1,a,198,De jouer au basket-ball sans payer.
1,a,199,Se connecter sur le site Internet.
1,a,200,Les relations avec les enseignants.
1,a,201,Du dernier film qu’elles ont vu.
1,a,202,Appuyer sur le bouton indiqué.
1,a,203,Il a besoin de travaux.
1,a,204,Un propriétaire d’appartement.
1,a,205,Elle accepte son invitation.
1,a,206,Les difficultés en cas d’échange.
1,a,207,Il travaille pour plusieurs entreprises.
1,a,208,Elle est située dans une rue bruyante.
1,a,209,Se mettre directement en contact avec l’université.
1,a,210,D’un séjour linguistique.
1,a,211,Pour réparer des équipements informatiques.
1,a,212,Le rôle des médiateurs en milieu scolaire.
1,a,213,Les véhicules qui circulent près de chez lui.
1,a,214,Les lieux qui ont changé sous Napoléon.
1,a,215,Un reportage sur les lieux d’un tremblement de terre.
1,a,216,Les départs sont nombreux.
1,a,217,Les saisons.
1,a,218,Leur collègue.
1,a,219,Le rôle des médiateurs en milieu scolaire.
1,a,220,Remettre un vêtement au vestiaire.
1,a,221,Pour parler de sa ville.
1,a,222,L’accroissement de la population.
1,a,223,Pour annoncer un retard.
1,a,224,Les difficultés en cas d’échange.
1,a,225,De déjeuner ensemble.
1,a,226,Voir une exposition.
1,a,227,Les cours ont lieu en journée.
1,a,228,Leur collègue.
1,a,229,Un vêtement de plage.
1,a,230,L’utilisation des médias.
1,a,231,Obtenir une aide financière.
1,a,232,Pour savoir quand il aura son carnet de chèques.
1,a,233,De jouer au basket-ball sans payer.
1,a,234,L’inadéquation entre l’université et le monde du travail.
1,a,235,Pour faire un contrôle médical.
1,a,236,Dans la poubelle.
1,a,237,D’aller à l’université à pied.
1,a,238,Il est vraiment beau.
1,a,239,Se renseigner au guichet.
1,a,240,Une élection.
1,a,241,Prévenir d’un danger.
1,a,242,De voir une compétition mondiale.
1,a,243,Elles ont vu un film au cinéma.
1,a,244,Elle a oublié un objet important.
1,a,245,D’un nouveau produit.
1,a,246,Il y a un service internet.
1,a,247,Elle a testé un nouveau bar.
1,a,248,Pour lui donner des informations.
1,a,249,Pour annoncer un retard.
1,a,250,Pour avoir un logement plus grand et peu cher.
1,a,251,Elle a été victime d’un vol.
1,a,252,De déjeuner ensemble.
1,a,253,Participer à une formation.
1,a,254,D’un séjour linguistique.
1,a,255,D’aller à l’université à pied.
1,a,256,Pour annuler leurs vacances.
1,a,257,Il a trouvé qu’il y avait trop de visiteurs.
1,a,258,Un repas entre collègues.
1,a,259,Le service après-vente est payant.
1,a,260,Il veut obtenir des renseignements.
1,a,261,Elle va attendre un petit peu.
1,a,262,Les saisons.
1,a,263,D’un séjour linguistique.
1,a,264,Il a été très agréablement surpris.
1,a,265,De partir ensemble à l’étranger.
1,a,266,Pour parler de sa ville.
1,a,267,L’accroissement de la population.
1,a,268,Pour avoir un logement plus grand et peu cher.
1,a,269,Pratiquer régulièrement un sport.
1,a,270,Il manque d’expérience.
1,a,271,Un roman.
1,a,272,Il a été très agréablement surpris.
1,a,273,Un vêtement de plage.
1,a,274,Prendre contact avec sa banque.
1,a,275,Elle n’existe plus depuis un moment.
1,a,276,Il connaissait peu le pays.
1,a,277,D’aller au travail ensemble.
1,a,278,Il a payé ses billets trop cher.
1,a,279,C’est une interprète sincère.
1,a,280,Un médecin.
1,a,281,De leurs prochaines vacances.
1,a,282,Les conditions de visite.
1,a,283,Prendre contact avec sa banque.
1,a,284,Elle n’a pas eu l’appel espéré.
1,a,285,Elle fait confiance à son guide.
1,a,286,Il correspond à ses attentes.
1,a,287,De mettre en contact des personnes pour partager du matériel.
1,a,288,D’informer de son retard.
1,a,289,De vacances en famille.
1,a,290,Obtenir un logement.
1,a,291,Dîner avec un ami.
1,a,292,La mission est sans intérêt.
1,a,293,De partir ensemble à l’étranger.
1,a,294,L’accroissement de la population.
1,a,295,Elle aurait aimé faire du tourisme.
1,a,296,Comment la santé est influencée par le calendrier.
1,a,297,De jouer au basket-ball sans payer.
1,a,298,Elle a oublié un objet important.
1,a,299,Il a été très agréablement surpris.
1,a,300,Travailler toute la journée.
1,a,301,La mission est sans intérêt.
1,a,302,Pour lui présenter un produit.
1,a,303,L’histoire est compliquée.
1,a,304,Le justificatif d’achat.
1,a,305,Pour proposer un service.
1,a,306,Il manque d’expérience.
1,a,307,Utiliser internet.
1,a,308,Utiliser la salle informatique.
1,a,309,Pour lui rappeler une chose importante.
1,a,310,Avoir le Baccalauréat.
1,a,311,Au restaurant.
1,a,312,Pour se plaindre d’une commande non livrée.
1,a,313,Comment la santé est influencée par le calendrier.
1,a,314,D’informer de son retard.
1,a,315,Les conditions de recrutement sont plus difficiles aujourd’hui.
1,a,316,Son projet artistique.
1,a,317,Il doit parler avec son responsable.
1,a,318,Le rôle des médiateurs en milieu scolaire.
1,a,319,Remettre un vêtement au vestiaire.
1,a,320,D’essayer un vêtement près du corps.
1,a,321,L’accroissement de la population.
1,a,322,Il espère que sa femme pourra venir au Canada.
1,a,323,Il veut obtenir des renseignements.
1,a,324,D’informer de son retard.
1,a,325,Manger équilibré.
1,a,326,D’un nouveau produit.
1,a,327,Ils doivent changer de moyen de transport.
1,a,328,Construire des objets à partir de skis usés.
1,a,329,Travailler toute la journée.
1,a,330,Il sait bien faire la cuisine.
1,a,331,Devoir partir en voiture.
1,a,332,Profiter d’une atmosphère familiale.
1,a,333,Le voyage est trop long.
1,a,334,Elle a dû marcher jusqu’au travail.
1,a,335,Dans la poubelle.
1,a,336,Parce qu’il en reste encore chez elles.
1,a,337,Elle n’existe plus depuis un moment.
1,a,338,Un repas entre collègues.
1,a,339,Il sait bien faire la cuisine.
1,a,340,Il correspond à ses attentes.
1,a,341,Elle est la destination d’une population migrante jeune.
1,a,342,Chez un libraire.
1,a,343,Participer à une formation.
1,a,344,De partir à l’étranger.
1,a,345,Étiqueter ses bagages.
1,a,346,De se motiver pour rédiger des textes.
1,a,347,Il sait bien faire la cuisine.
1,a,348,Un manque d’activités de plein air.
1,a,349,Elles osent moins discuter leur contrat.
1,a,350,Elle est la destination d’une population migrante jeune.
1,a,351,D’informer de son retard.
1,a,352,Les saisons.
1,a,353,Leur collègue.
1,a,354,Le rôle des médiateurs en milieu scolaire.
1,a,355,Remettre un vêtement au vestiaire.
1,a,356,Pour lui rappeler une chose importante.
1,a,357,Pour lui proposer un entretien.
1,a,358,Vérifier si un courrier est bien arrivé.
1,a,359,Elle est la destination d’une population migrante jeune.
1,a,360,Elle va attendre un petit peu.
1,a,361,Elle a réalisé un projet artistique.
1,a,362,Être ouvert aux autres.
1,a,363,Parce qu'il en reste encore chez elles.
