tache,kind,idx,text
2,a,298,Ils voient leur futur de manière positive
2,a,299,Ils devront demander le remboursement de leur billet par écrit.
2,a,300,De maigrir plus rapidement
2,a,301,Elle va passer la soirée à la maison.
2,a,302,Les conditions météorologiques.
2,a,303,Il cherche à convaincre.
2,a,304,Fonder un foyer.
2,a,305,Utiliser la littérature comme un support pédagogique
2,a,306,Il a travaillé dans un commerce.
2,a,307,Parce qu’il manque du personnel aujourd’hui.
2,a,308,Le confort que leur procure leur structure familiale.
2,a,309,D’éviter des pertes de temps.
2,a,310,Obtenir un statut professionnel officiel pour les biffins.
2,a,311,Favoriser l’intégration des étrangers.
2,a,312,De préparer des documents pour le comptable..
2,a,313,Le conseil d’un professionnel..
2,a,314,La mobilité..
2,a,315,Pour se réchauffer.
2,a,316,Parce que la consommation dépend avant tout du pouvoir d’achat.
2,a,317,Ses résultats insuffisants.
2,a,318,Parce qu’elles ont beaucoup à apprendre d’eux..
2,a,319,En les incitant à travailler de manière collaborative.
2,a,320,Il donne de l’énergie pour faire face aux épreuves.
2,a,321,Elle voyage souvent.
2,a,322,Les écologistes refusent la construction d’une autoroute.
2,a,323,Un point de vue sur la situation mondiale aujourd’hui.
2,a,324,D’attribuer à la lecture le statut de loisir.
2,a,325,Ils ignorent l’origine de leurs plats.
2,a,326,La recherche d’un appartement est rapide.
2,a,327,Avoir la liberté d’être son propre patron.
2,a,328,Des révisions d’un examen.
2,a,329,Faciliter la consommation de produits sains.
2,a,330,Aller se promener.
2,a,331,Le recrutement se fonde sur l’expérience.
2,a,332,Tourner un film.
2,a,333,Lui présenter son travail.
2,a,334,Leur salaire est insuffisant.
2,a,335,Il veut éviter toute publicité personnelle.
2,a,336,Diffuser des procédés en accord avec la nature.
2,a,337,La recherche d’un appartement est rapide.
2,a,338,De son emploi du temps professionnel.
2,a,339,Elle est restée toute seule.
2,a,340,Aller se promener.
2,a,341,Il est possible qu’il soit renvoyé.
2,a,342,Les travaux nécessaires ne sont pas encore achevés.
2,a,343,Elle refuse de garder le chien.
2,a,344,Que l’homme se soit mis à faire du sport.
2,a,345,Les équipements.
2,a,346,Pour façonner la personnalité de l’enfant.
2,a,347,Il pense qu’il aurait dû être prévenu.
2,a,348,Les avis qu’ils partagent au sujet de l’école.
2,a,349,Être serviable avec discrétion/ Assister de façon discrète le client
2,a,350,De maigrir plus rapidement.
2,a,351,Elle va attendre un petit peu.
2,a,352,D’un projet de voyage.
2,a,353,D’attribuer à la lecture le statut de loisir.
2,a,354,Pour affirmer notre personnalité.
2,a,355,Pour suivre son compagnon.
2,a,356,Parce que la consommation dépend avant tout du pouvoir d’achat.
2,a,357,D’avoir choisi d’y aller seul.
2,a,358,En les incitant à travailler de manière collaborative.
2,a,359,Il a décidé d’étudier dans deux différents domaines.
2,a,360,L’implication active de tous les habitants.
2,a,361,Manger au restaurant
2,a,362,D’un projet de voyage
2,a,363,Il est ironique
2,a,364,À un poste de responsable du village
2,a,365,Les discours discriminants stéréotypés
2,a,366,Le réalisateur a trouvé que ces verbes résumaient les multiples aspects de la vie
2,a,367,Aux conversations intimes avec les clients
2,a,368,Elle empêche d’admirer le ciel
2,a,369,Parce que le lieu de stage peut être difficile à trouver
2,a,370,Les skieurs contribuent en partie à la pollution des océans
2,a,371,La nécessité de trouver un travail
2,a,372,De renforcer les relations
2,a,373,La météo était très mauvaise
2,a,374,Un dispositif pour retrouver l’objet volé
2,a,375,Fonder un foyer
2,a,376,Ils voyagent plusieurs fois par an de façon brève
2,a,377,De surprendre par son attitude
2,a,378,Elle prépare une opération commerciale
2,a,379,D’élargir sa recherche d’emploi à d’autres domaines
2,a,380,Il apportera des maladies inconnues jusqu’à présent
2,a,381,De réviser les méthodes pédagogiques actuelles
2,a,382,Elle voyage souvent
2,a,383,Lui présenter son travail
2,a,384,Ils préparent les repas de la cantine
2,a,385,Parce qu’elle souhaite changer de destination estivale
2,a,386,Une information complète pour le consommateur
2,a,387,Elle est en perpétuelle transformation
2,a,388,Il récupère les cheveux de ses clients pour nettoyer les océans
2,a,389,Un acteur de cinéma
2,a,390,Pour s’acheter une maison
2,a,391,Tourner un film
2,a,392,D’un projet de voyage
2,a,393,Ils annonçaient de fausses promotions
2,a,394,Il n’y a plus de place pour la voiture
2,a,395,Elle a suivi des enseignements variés
2,a,396,Les cursus sur l’environnement se sont multipliés
2,a,397,La création de meubles à partir du recyclage
2,a,398,Les avis qu’ils partagent au sujet de l’école
2,a,399,Assister de façon discrète le client
2,a,400,"D’un outil qui facilite l’apprentissage, quel que soit la discipline étudiée"
2,a,401,L'impact financier de la pollution sur les citoyens.
2,a,402,D'avoir mal nourri son animal.
