tache,kind,idx,text
2,q,58,Où se trouve le siège de l’association / le lieu ?
2,q,59,Où est-ce que ça se trouve ?
2,q,60,Où aura lieu le festival ?
2,q,61,Y a-t-il des magasins, écoles ou hôpitaux à proximité ?
2,q,62,C’est loin d’ici ? / Est-ce que c’est loin d’ici ?
2,q,63,Comment puis-je m’y rendre ?
2,q,64,Est-ce que c’est accessible en transports en commun / à pied / en voiture ?
2,q,65,Est-ce que l’endroit est bien desservi par les transports publics ?
2,q,66,Est-ce qu’il y a un ascenseur ?
2,q,67,Y a-t-il un parking à proximité ? / Peut-on se garer facilement dans le coin ?
2,q,68,Où se trouvent les arrêts de bus les plus proches ?
2,q,69,Y a-t-il souvent des embouteillages au centre-ville ?
2,q,70,Comment étaient les plages ? Elles étaient tranquilles ou très fréquentées ?
2,q,71,Y a-t-il des bars, restaurants ou lieux de rencontre populaires ici ?
2,q,72,À votre avis, quel est le meilleur endroit pour socialiser dans cette ville ?
2,q,73,Ce restaurant est-il bien décoré ? Parce que j’aime prendre des photos.
2,q,74,Quand se déroulera le festival ?
2,q,75,À quelle heure commencent les concerts ?
2,q,76,À quelle heure souhaites-tu commencer ?
2,q,77,Combien d’heures travailles-tu chaque jour ?
2,q,78,Combien de temps durera la cérémonie ?
2,q,79,Quand prévois-tu de faire le déménagement ?
2,q,80,Ça fait combien de temps pour être bénévole ?
2,q,81,Puis-je choisir mes horaires de bénévolat ?
2,q,82,Y a-t-il des engagements à long terme ?
2,q,83,Combien de fois par semaine recommandez-vous de faire des cours ?
2,q,84,Quels sont les horaires d’ouverture ?
2,q,85,À quelle heure est-il préférable de venir pour éviter la foule ?
2,q,86,Les bus sont-ils ponctuels ?
2,q,87,Ça fait combien de temps y aller ?
2,q,88,Combien de temps dois-je attendre le métro ?
2,q,89,Ce film passe-t-il tous les jours ?
2,q,90,Combien de séances y a-t-il chaque jour ?
2,q,91,Combien de participants y a-t-il ?
2,q,92,Combien de participants y a-t-il en moyenne lors des randonnées ?
2,q,93,Combien de membres compte le club ?
2,q,94,Qui peut participer aux activités ?
2,q,95,Y a-t-il beaucoup de monde ?
2,q,96,Combien de personnes seront présentes au total ?
2,q,97,Y a-t-il des végétariens ?
2,q,98,Est-ce un club où il y a des jeunes ou des personnes plus âgées ?
2,q,99,Combien de personnes y a-t-il dans l’équipe ?
2,q,100,Est-ce qu’ils se connaissent bien ?
2,q,101,Est-ce que les enfants / animaux sont acceptés ?
2,q,102,Est-ce que d’autres collègues ou amis se joignent à nous ?
2,q,103,Quel âge a votre enfant ?
2,q,104,Est-ce que votre enfant est un garçon ou une fille ?
2,q,105,Comment s’appelle-t-il / elle ?
2,q,106,Ton enfant, il est comment ? Plutôt timide ou sociable ?
2,q,107,Qui est ton acteur ou ton actrice préféré(e) ?
2,q,108,"Pourquoi tu l’aimes particulièrement ? Le style, le jeu ou l’apparence ?"
2,q,109,Est-ce qu’il / elle a été primé(e) ?
2,q,110,Lequel est le plus connu ?
2,q,111,As-tu déjà rencontré ton directeur / supérieur dès le premier jour ?
2,q,112,Est-ce que tes collègues sont accueillants / gentils ?
2,q,113,Est-ce qu’ils t’ont aidé à t’intégrer ?
2,q,114,Puis-je personnaliser le menu pour l’anniversaire ?
2,q,115,Est-ce que les restaurants offrent des desserts spéciaux pour l’anniversaire ?
2,q,116,Y a-t-il des plats végétariens ?
2,q,117,Comment sont les saveurs des plats ? Sont-ils épicés ou non ?
2,q,118,Qu’est-ce que votre enfant aime manger pour le dîner ?
2,q,119,Je peux le/la laisser manger du chocolat / des bonbons ?
2,q,120,Est-ce qu’il a des allergies alimentaires ?
2,q,121,Puis-je apporter des boissons et de la nourriture ?
2,q,122,Y aura-t-il des stands pour vendre des boissons ?
2,q,123,Quelles activités puis-je faire pendant le séjour ?
2,q,124,Quelles activités as-tu faites là-bas ?
2,q,125,Quelles activités sont organisées lors du mariage ?
2,q,126,"Dans ces circuits, y a-t-il du temps libre ?"
2,q,127,Y a-t-il des activités adaptées aux enfants / aux personnes âgées ?
2,q,128,Y a-t-il des itinéraires pour les débutants ?
2,q,129,Y a-t-il des ateliers pour les enfants ?
2,q,130,Y a-t-il des visites à des marchés locaux ou des fermes à visiter dans la région ?
2,q,131,Proposez-vous des visites guidées en chinois / des audioguides ?
2,q,132,Quelles sont ses activités préférées ?
2,q,133,Puis-je le/la laisser regarder la télévision / jouer aux jeux vidéo / utiliser le téléphone ?
2,q,134,Est-ce qu’il aime jouer au foot ?
2,q,135,Est-ce que je peux l’emmener au parc ?
2,q,136,Quel est le tarif ? / C’est combien ?
2,q,137,Quel est le prix moyen par personne dans ce restaurant ?
2,q,138,Quel est le tarif / le prix pour une séance ?
2,q,139,Quel est le prix d’une place / d’un billet / d’une séance ?
2,q,140,Combien coûte l’abonnement ?
2,q,141,Combien coûte un ticket de métro ?
2,q,142,Quel est le loyer ?
2,q,143,Quelle est la caution ?
2,q,144,Quelle est la cotisation ?
2,q,145,Peut-on négocier le loyer ?
2,q,146,Quel est le budget que vous envisagez pour cette fête ?
2,q,147,Y a-t-il un budget maximal à respecter pour le logement ?
2,q,148,Est-ce qu’il y a un tarif spécial / particulier pour les groupes ?
2,q,149,Y a-t-il des réductions pour les enfants / étudiants / personnes âgées ?
2,q,150,Les repas sont-ils inclus ?
2,q,151,"Y a-t-il des frais supplémentaires, comme l’assurance ?"
2,q,152,Le premier cours est-il gratuit ?
2,q,153,Y a-t-il un abonnement mensuel / annuel ?
2,q,154,Existe-t-il des cartes de transport ou des abonnements mensuels ?
2,q,155,"Quels sont les moyens de paiement ? En ligne, en espèces ou par carte ?"
2,q,156,Peut-on payer en plusieurs fois ?
2,q,157,Comment puis-je l’acheter ?
2,q,158,Est-il possible d’acheter le ticket en ligne ?
2,q,159,Faut-il payer à l’avance ou sur place ?
2,q,160,"Bonjour ! J’ai entendu dire que tu as changé de travail et j’envisage moi aussi de changer d’emploi. Si tu es disponible, puis-je te poser quelques questions à ce sujet ?"
2,q,161,Dans quelle entreprise travailles-tu ?
2,q,162,Quel est le domaine principal de l’entreprise ?
2,q,163,Où se trouve l’entreprise ?
2,q,164,Est-ce que les horaires sont flexibles ?
2,q,165,Peut-on faire du télétravail ?
2,q,166,Combien de personnes y a-t-il dans ton équipe ?
2,q,167,Organisez-vous des activités en dehors du travail ?
2,q,168,Y a-t-il une cantine dans l’entreprise ?
2,q,169,Est-ce que le salaire correspond à ce que tu attendais ?
2,q,170,Y a-t-il des primes ou des avantages en plus du salaire ?
2,q,171,"Bonjour ! Je m’intéresse au rythme du travail au Canada. Si vous êtes disponible, puis-je vous poser quelques questions à ce sujet ?"
2,q,172,Est-ce qu’il y a beaucoup d’opportunités de travail pour les jeunes au Canada ?
2,q,173,Quels sont les horaires de travail habituels au Canada ?
2,q,174,Est-ce que les heures supplémentaires sont courantes au Canada ?
2,q,175,Y a-t-il beaucoup de salariés étrangers ?
2,q,176,Est-ce qu’il est facile de se faire des amis au travail au Canada ?
2,q,177,Y a-t-il des activités en dehors du travail organisées par les entreprises ?
2,q,178,Y a-t-il des activités sportives proposées par les entreprises ?
2,q,179,Y a-t-il des crèches dans les entreprises ?
2,q,180,Y a-t-il des cantines dans les entreprises en général ?
2,q,181,Y a-t-il des primes ou des avantages en plus du salaire en général ?
2,q,182,"Bonjour ! Je suis en train de chercher un emploi. Si tu es disponible, puis-je te poser quelques questions sur l’entretien professionnel ?"
2,q,183,Comment dois-je m’habiller pour l’entretien ?
2,q,184,Est-ce qu’il faut porter un costume ?
2,q,185,Comment montrer que je suis motivé(e) ?
2,q,186,Que dois-je faire pour bien me préparer ?
2,q,187,Comment faire des recherches sur l’entreprise ?
2,q,188,Est-ce qu’il existe des vidéos pour s’entraîner ?
2,q,189,Quelles sont les questions les plus courantes ?
2,q,190,Combien de temps à l’avance dois-je arriver ?
2,q,191,Combien d’étapes peut comporter le processus ?
2,q,192,Combien de personnes seront présentes pendant l’entretien ?
2,q,193,Quel est le meilleur conseil que tu puisses me donner ?
2,q,194,"Bonjour ! Je m’intéresse à votre association. Si vous êtes disponible, puis-je vous poser quelques questions à ce sujet ?"
2,q,195,Existe-t-il un lieu de rendez-vous pour les bénévoles ?
2,q,196,Où a lieu la distribution ?
2,q,197,Quels sont les horaires typiques pour cette mission ?
2,q,198,Y a-t-il une période d'essai ?
2,q,199,Que faire si je ne peux pas venir un jour prévu ?
2,q,200,Qui prépare les repas ?
2,q,201,Faut-il avoir un âge minimum ?
2,q,202,Est-ce qu'il y a un âge maximum ?
2,q,203,Est-ce qu'il faut fournir des documents ?
2,q,204,Peut-on recevoir un certificat de bénévolat ?
2,q,205,Combien de repas sont distribués chaque jour ?
2,q,206,Quel type de repas ?
2,q,207,"Bonjour ! Si vous êtes disponible, puis-je vous poser quelques questions sur le logement / la maison ?"
2,q,208,Quels types de logements sont disponibles ?
2,q,209,Quelle est la surface totale de l'appartement ?
2,q,210,Combien de pièces y a-t-il ?
2,q,211,Est-ce que le bien est meublé ?
2,q,212,Y a-t-il un balcon ou une terrasse ?
2,q,213,Quelle est l'orientation du logement ?
2,q,214,Est-ce qu'il y a un hôpital ou une clinique dans les environs ?
2,q,215,Y a-t-il un parc ou des espaces verts à côté ?
2,q,216,Y a-t-il un parking inclus avec le logement ?
2,q,217,Quelle est l'année de construction du bâtiment ?
2,q,218,Quelle est la durée minimale du bail ?
2,q,219,Combien de temps à l’avance faut-il résilier le contrat ?
2,q,220,Est-ce que les voisins sont accueillants / gentils ?
2,q,221,Quel est le loyer mensuel des appartements ?
2,q,222,"Y a-t-il des frais supplémentaires à prévoir, comme une caution ?"
2,q,223,Les cours sont-ils adaptés aux débutants ?
2,q,224,Est-ce que vous proposez aussi des cours en ligne ?
2,q,225,Où se trouve l’école ?
2,q,226,Proposez-vous des cours à domicile ?
2,q,227,Quels sont les horaires des cours ?
2,q,228,Combien de temps dure chaque séance ?
2,q,229,Combien de fois par semaine recommandez-vous de prendre des cours ?
2,q,230,Y a-t-il un âge minimum / un niveau minimum requis ?
2,q,231,Quel est le tarif pour une séance ?
2,q,232,Proposez-vous des réductions pour les étudiants ou les groupes ?
2,q,233,"Bonjour ! Si tu es disponible, puis-je te poser quelques questions sur ton séjour à la montagne / Montréal que tu connais bien ?"
2,q,234,Quelle est l'attraction la plus populaire ?
2,q,235,Y a-t-il des quartiers typiques à découvrir ?
2,q,236,Peut-on faire une balade en bord de mer ou de rivière ?
2,q,237,Quelles activités puis-je faire pendant ce séjour ?
2,q,238,Y a-t-il des randonnées à faire autour ?
2,q,239,Quelles sont les meilleures périodes pour visiter ?
2,q,240,Est-ce qu’il pleut souvent ?
2,q,241,Quelle est la température moyenne ?
2,q,242,Quels sont les plats typiques de la région ?
2,q,243,Où me conseilles-tu de loger ?
2,q,244,Est-ce qu’il faut réserver longtemps à l’avance ?
2,q,245,Y a-t-il des réductions pour les enfants / étudiants / personnes âgées ?
2,q,246,"Bonsoir ! Je suis content(e) de vous rencontrer. Vous venez juste de revenir d’un voyage, non ? Puis-je vous poser quelques questions sur votre séjour ?"
2,q,247,Où êtes-vous allé(e) exactement ?
2,q,248,Quel endroit vous a le plus marqué(e) ?
2,q,249,Combien de temps a duré votre voyage ?
2,q,250,Est-ce que la durée était suffisante ?
2,q,251,Vous êtes parti(e) seul(e) ou accompagné(e) ?
2,q,252,Comment étaient les gens là-bas ?
2,q,253,Quelles activités avez-vous faites pendant le voyage ?
2,q,254,Qu’est-ce que vous avez mangé là-bas ?
2,q,255,Où avez-vous logé pendant votre voyage ?
2,q,256,Combien a coûté votre voyage ?
2,q,257,Y a-t-il eu des dépenses imprévues ?
2,q,258,"Salut ! J’ai entendu parler d’un nouveau restaurant à Ottawa où tu as dîné. Ça m’intéresse beaucoup, pourrais-tu me dire un peu plus sur ce restaurant ?"
2,q,259,Quel type de restaurant est-ce ?
2,q,260,Tu as attendu longtemps ?
2,q,261,Tu recommandes cet endroit ?
2,q,262,Quels types de plats sont proposés ?
2,q,263,Les portions sont-elles généreuses ?
2,q,264,Proposent-ils des plats du jour ?
2,q,265,Où se trouve le restaurant ?
2,q,266,Y avait-il beaucoup de monde ?
2,q,267,Est-ce qu’il est nécessaire de réserver à l’avance ?
2,q,268,Comment puis-je faire une réservation ?
2,q,269,"Bonjour ! Si tu es disponible, puis-je te poser quelques questions sur ta fête d’anniversaire ?"
2,q,270,Quand se déroulera la fête d’anniversaire ?
2,q,271,Combien de temps durera la fête d’anniversaire ?
2,q,272,Où aura lieu la fête ?
2,q,273,On fait quelque chose de simple ou d'original ?
2,q,274,Est-ce que la déco doit être faite la veille ?
2,q,275,Combien de personnes seront invitées ?
2,q,276,Est-ce que tous les invités se connaissent ?
2,q,277,Qui va accueillir les invités à l’entrée ?
2,q,278,Qu’est-ce qu’on va manger à la fête ?
2,q,279,Est-ce qu’il faut que j’apporte quelque chose à manger ?
2,q,280,Y a-t-il des jeux ou des animations pendant la fête ?
2,q,281,Dois-je apporter un cadeau ?
2,q,282,Est-ce qu’il y a un vestiaire ?
2,q,283,"Salut ! Je suis ravi(e) de t’aider à garder ton enfant. Est-ce que je pourrais te demander plus d’informations ?"
2,q,284,Quel âge a ton enfant ?
2,q,285,Est-ce que ton enfant est un garçon ou une fille ?
2,q,286,Comment s’appelle-t-il / elle ?
2,q,287,Comment est ton enfant ? Ton enfant est-il plutôt timide ou sociable ?
2,q,288,Est-ce que tu préfères que je garde ton enfant chez toi ou à un autre endroit ?
2,q,289,Combien de temps dois-je m'occuper de ton enfant ?
2,q,290,À quelle heure prend-il ses repas ?
2,q,291,Est-ce qu’il a des allergies ?
2,q,292,Est-ce qu’il mange seul ou dois-je l’aider ?
2,q,293,Que faire s’il refuse de manger ?
2,q,294,Puis-je le/la laisser regarder la télévision / jouer aux jeux vidéo / utiliser le téléphone ?
2,q,295,Combien coûte ce meuble ?
2,q,296,Y a-t-il des frais de livraison ?
2,q,297,Faut-il verser un acompte lors de la commande ?
2,q,298,Combien de temps faut-il pour la livraison ?
2,q,299,Est-ce que la livraison peut être programmée à une date précise ?
2,q,300,Les meubles sont-ils livrés par une entreprise spécialisée ?
2,q,301,Les meubles sont-ils livrés montés ou à assembler soi-même ?
2,q,302,Puis-je suivre la livraison en temps réel ?
2,q,303,Le livreur aide-t-il à monter le meuble ?
2,q,304,Puis-je refuser la livraison si le meuble est endommagé ?
2,q,305,Y a-t-il une garantie en cas de problème ?
2,q,306,Que faire si une pièce manque ?
2,q,307,"Salut ! J’ai envie de commencer une série, mais je suis indécis(e). Est-ce que je pourrais te demander des informations pour faire mon choix ?"
2,q,308,Quelle série recommandes-tu ?
2,q,309,Chaque genre a son charme unique. Peux-tu m’expliquer pourquoi tu aimes cette série ?
2,q,310,De quoi parle la série ?
2,q,311,Quand est-ce que la série est diffusée ?
2,q,312,Combien d’épisodes sont diffusés par semaine ?
2,q,313,Y aura-t-il une prochaine saison ?
2,q,314,Qui sont les acteurs principaux ?
2,q,315,Pourquoi tu l’aimes particulièrement ?
2,q,316,Sur quelle plateforme la série est-elle diffusée ?
2,q,317,Combien coûte l’abonnement ?
2,q,318,Existe-t-il une période d’essai gratuite ?
2,q,319,Comment puis-je m’abonner ?
2,q,320,"Salut ! J’ai entendu dire que tu viens de voir un film au cinéma. Est-ce que je pourrais te demander des informations sur ce film ?"
2,q,321,Quel genre de film est-ce ?
2,q,322,"Est-ce un film comique, dramatique, d’action ou un film d’horreur ?"
2,q,323,De quoi parle le film ?
2,q,324,Ce film est-il fidèle à un livre ou une histoire vraie ?
2,q,325,Le film est-il plein de suspense ou plutôt prévisible ?
2,q,326,Qui sont les acteurs principaux ?
2,q,327,À quelle heure le film est-il diffusé ?
2,q,328,Combien de temps dure le film ?
2,q,329,Le film est-il encore à l’affiche ?
2,q,330,Y a-t-il plusieurs séances par jour ?
2,q,331,Dans quel cinéma peut-on voir ce film ?
2,q,332,Combien coûte une place de cinéma ?
2,q,333,"Y a-t-il des tarifs réduits pour les étudiants, les enfants ou les personnes âgées ?"
2,q,334,Peut-on acheter les billets en ligne ou seulement sur place ?
2,q,335,Faut-il réserver à l’avance pour être sûr d’avoir une place ?
2,q,336,"Salut ! Je suis vraiment désolé(e) d’apprendre que tu as eu un accident. Est-ce que ça va ?"
2,q,337,Quel type d’accident as-tu eu ?
2,q,338,"Est-ce que c’était un accident de voiture, domestique ou au travail ?"
2,q,339,Comment cela s’est-il produit ?
2,q,340,Quand l’accident s’est-il produit ?
2,q,341,"Où l’accident s’est-il produit ? Est-ce près de ton domicile ou du travail ?"
2,q,342,As-tu informé la police ou un responsable ?
2,q,343,As-tu eu des frais médicaux ?
2,q,344,Est-ce que l’assurance couvre cet accident ?
2,q,345,Dois-tu rester au repos ou arrêter de travailler temporairement ?
2,q,346,"Si tu as besoin de quelque chose, n’hésite pas à me le dire. Prends bien soin de toi et repose-toi bien ! À bientôt !"
```
